,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
3278,3278,52,0.37385661213724264,1.0298800738754674,127
3279,3279,33,1.1881791151906156,0.6037004378674368,81
3280,3280,64,0.37348890405631324,0.35186484926311623,130
3281,3281,51,0.0693588719855979,1.1432469272794097,115
3282,3282,44,2.0527260734563653,0.9384939380846004,116
3283,3283,60,0.8564550461778917,0.4469252925941465,114
3284,3284,26,0.1187963097649314,0.4359204077503524,93
3285,3285,37,1.7648795726728848,0.16037387508464246,105
3286,3286,60,0.27397070016469816,0.47946063167257025,84
3287,3287,45,1.9611382733844578,0.2554644111542517,105
3288,3288,43,0.2572922615095753,1.538135412660351,138
3289,3289,34,0.20210796305522205,2.7207937031500666,78
3290,3290,33,0.3372289591048927,1.3110379720189598,129
3291,3291,28,1.631421696488445,0.9343865255874386,115
3292,3292,46,0.524858501072774,1.268937938967618,138
3293,3293,61,0.15587651013832912,1.080562514384559,148
3294,3294,25,0.7686515383187605,0.06781532716703315,102
3295,3295,29,0.3317188484101939,0.9794748197539529,138
3296,3296,39,0.23004795506217046,0.1111241131764437,83
3297,3297,28,0.8054709571329166,0.1079039066374197,120
3298,3298,44,1.3436266817642193,0.24411091430610082,79
3299,3299,40,0.11331808633348782,0.48390561733095905,137
3300,3300,27,0.5020713509810515,0.17910380982671487,131
3301,3301,47,1.2199636999744867,0.09128088389984713,99
3302,3302,47,2.136012826898318,0.2217345714828905,114
3303,3303,33,0.025627310839099363,1.3241238700438214,87
3304,3304,38,1.5907239213048823,0.48538348787254343,76
3305,3305,32,0.32068210249572565,0.5282608225508177,129
3306,3306,26,0.3403925077389567,0.1840305633342212,79
3307,3307,60,0.2777133232931066,1.3052151398848642,131
3308,3308,27,0.20870637627055502,1.2108145686342942,133
3309,3309,24,1.6230722855051591,0.5081322831884941,113
3310,3310,25,1.2003778424667475,0.17607170443299786,114
3311,3311,47,2.140744295167906,0.5354504902789008,136
3312,3312,41,0.05092628582227456,0.40372302992296205,104
3313,3313,61,0.8809053215562849,1.3558394372379203,97
3314,3314,37,0.8548915505404455,1.415856244737955,133
3315,3315,57,4.049189351936784,0.6502104329272154,123
3316,3316,64,1.8712927256375955,1.726585224827525,111
3317,3317,45,4.449699760383524,0.33807564123680406,89
3318,3318,49,2.2691312958728314,1.563114933550236,143
3319,3319,37,0.4932136927163095,0.24831958966589693,133
3320,3320,61,1.1789916691425086,0.04759994361194912,106
3321,3321,23,1.807118006712878,0.1628926622460627,137
3322,3322,43,0.107463185386263,0.42785079217050803,120
3323,3323,62,1.608593992854596,0.5253128199935859,135
3324,3324,52,0.15478216463960565,0.1726700285807027,124
3325,3325,57,0.12527524173375196,0.43111152668957364,129
3326,3326,49,1.3684797452984152,0.791924004148249,82
3327,3327,57,2.16929423777382,0.7719101186835525,112
3328,3328,62,0.35984439535145135,0.2088908233343341,123
3329,3329,36,4.190735369054966,0.2812559397752689,127
3330,3330,35,2.546528491858788,0.8039367081811091,88
3331,3331,54,0.18706360686354448,0.16113624084458683,77
3332,3332,44,2.730544722274393,0.0097944650236512,87
3333,3333,49,1.000209399042755,0.35003464082740904,132
3334,3334,25,0.48071180087633286,0.10884954772370492,108
3335,3335,31,0.8431392306793244,0.07070642320318898,104
3336,3336,46,0.8489431802450516,0.14760852859788187,123
3337,3337,64,1.0799188686922387,0.11717740090430981,141
3338,3338,22,0.037923252202515675,0.1204860809361558,102
3339,3339,57,0.6301398958798096,0.9044824338465552,117
3340,3340,40,0.2549585142068548,0.8971221622164036,110
3341,3341,26,0.5691826159215556,2.1803830495236136,111
3342,3342,35,1.7882998822495861,0.4786699235471474,101
3343,3343,42,1.0890638070464476,0.05729272191530529,143
3344,3344,44,1.5047923154252045,0.625661956619963,93
3345,3345,30,0.9774481695695482,0.18481227730631564,149
3346,3346,53,1.4393797424678783,0.31262789238475863,80
3347,3347,59,1.7144496280482255,0.8025497372708471,142
3348,3348,26,0.665340248619513,0.33455536993382895,140
3349,3349,28,0.44332523406027124,1.0335436909389275,108
3350,3350,22,0.15076967795546997,0.7665982217177603,120
3351,3351,54,0.10435171111485292,0.8141639051905853,121
3352,3352,58,0.09035042061146754,1.8419441066094404,83
3353,3353,51,1.6322550653833987,0.6880789022380572,139
3354,3354,37,1.5328521612011574,0.534620025533784,149
3355,3355,22,0.3151529754935805,1.0279999131281194,146
3356,3356,60,0.49551855130605965,0.18519192696992398,138
3357,3357,21,0.0842552372085282,0.11265494772453875,79
3358,3358,49,0.29666901533630574,1.5064021466001019,100
3359,3359,61,3.2268141113505693,3.1045903170951714,139
3360,3360,35,0.11729890815062366,0.6745899406489841,122
3361,3361,55,0.2525633245561121,0.602921260204303,106
3362,3362,62,0.5970805788023682,0.3158182927239915,143
3363,3363,21,0.14367893323339895,2.8565982800581486,112
3364,3364,44,3.0058046371441787,0.2729585877870325,113
3365,3365,41,0.5413147497547421,1.0747967125789646,112
3366,3366,57,0.7906267880751779,0.9629854349054787,97
3367,3367,44,1.1693513804975182,0.2522396327410402,142
3368,3368,59,0.040732404828580114,1.3786862805277234,100
3369,3369,56,0.15013155422633137,0.996111218216849,104
3370,3370,47,1.6137567715261598,1.9397038736627439,88
3371,3371,57,0.10423838572513892,0.010096892028223921,103
3372,3372,53,0.08549380909643961,2.0458503929562877,142
3373,3373,32,1.2210673704621335,1.2758024802781063,118
3374,3374,64,0.8016492477506543,0.03277996036961902,113
3375,3375,33,2.0774448446495155,0.35216895822933536,88
3376,3376,63,1.5882622711590315,0.5199172629375961,121
3377,3377,47,0.2649895629515575,0.8748329987750512,119
3378,3378,41,0.1399911064166814,0.798002858055919,79
3379,3379,52,4.860890570289766,0.5757271352725077,134
3380,3380,56,1.2028434070166771,1.2662320815442887,80
3381,3381,37,0.0979656260568316,2.503427427211369,82
3382,3382,42,2.652475680391621,3.630035205756956,137
3383,3383,60,1.410235407994221,0.6172702540518857,90
3384,3384,45,0.707630648673133,0.49647446680214313,81
3385,3385,31,0.2644230789601221,2.192117787264224,111
3386,3386,42,0.18823777877911424,1.1404496122057124,126
3387,3387,25,1.9532859794588016,0.46878292801347476,91
3388,3388,26,0.32449390470862394,2.7219575870351345,75
3389,3389,25,0.8388781317023057,0.11823564990688741,132
3390,3390,33,0.12817374394662243,0.3215723496989198,85
3391,3391,52,0.4741527251332089,0.6567142132272599,82
3392,3392,49,2.964527575071857,0.35264013744362455,142
3393,3393,39,1.1017871041988319,0.012465794012552486,117
3394,3394,26,1.1635444896353855,0.5515960677735756,78
3395,3395,49,1.288109073469012,1.2340226410023558,93
3396,3396,27,1.2261343374145246,0.7972436724111039,128
3397,3397,40,0.40331761791550236,0.058023012898123276,85
3398,3398,40,1.8028294163966072,2.394351685336638,128
3399,3399,51,1.4187817625979673,4.645237804430765,145
3400,3400,50,0.09945796945092714,0.5434978018148149,87
3401,3401,54,1.2541225545165662,0.4055817382306547,116
3402,3402,31,2.1336558803257892,1.0914812927940718,137
3403,3403,41,0.4030208566773279,0.018548384443011802,113
3404,3404,20,0.7157190583528825,1.6741045501794962,118
3405,3405,62,0.7426305357804357,0.0029583902140726385,99
3406,3406,35,1.54970588437748,0.3249985241495712,86
3407,3407,58,0.3607988015860278,0.5386477994229741,143
3408,3408,21,0.34482472326692937,1.26175484912427,79
3409,3409,31,1.4226923444638937,1.4896760000175844,137
3410,3410,57,3.7674688240013285,0.14744944062027,148
3411,3411,55,0.9927318098360768,2.3205533929564695,76
3412,3412,22,0.0824559931372914,0.043685475174509256,101
3413,3413,49,0.5925730281114742,1.8757891329971743,113
3414,3414,39,2.256820069766102,0.3364875471157629,143
3415,3415,34,0.4421495429765235,0.271280670405325,86
3416,3416,44,0.9437672632899707,0.3259528792691526,101
3417,3417,27,1.0288361048301302,0.09180248926061937,142
3418,3418,60,0.7062992206397308,0.2516850040128741,119
3419,3419,27,1.5123203104302412,3.982703352908821,109
3420,3420,50,0.45969196948790275,2.4523878441975846,114
3421,3421,58,0.6773242750479125,1.1121203786808207,98
3422,3422,20,3.2891923449961524,3.0788444012216467,143
3423,3423,59,4.063314061809644,0.39958006079582853,137
3424,3424,29,1.3978508215076044,2.5975875260995283,135
3425,3425,38,0.038003461635756575,0.3855625882476393,135
3426,3426,58,0.12687134194548452,0.708470411527133,100
3427,3427,56,0.3023035871069137,0.7918314172505764,104
3428,3428,59,0.0035723161640848033,3.654306805825908,124
3429,3429,53,0.9422769419590635,2.2044133891085336,84
3430,3430,31,2.202027517520158,0.6546817592305079,93
3431,3431,21,0.35865186084117995,0.8145616643263685,147
3432,3432,32,0.38767991679439934,1.3648370500086429,101
3433,3433,32,1.7569843492663713,0.49398987465739225,78
3434,3434,35,0.4554871741412957,2.333100742277182,114
3435,3435,36,0.063948646432441,0.11725214487592224,147
3436,3436,46,0.6719786470812343,0.5764562195812336,102
3437,3437,39,1.70533372947776,0.35127398443726066,127
3438,3438,32,1.0382113983471133,0.7665879584204607,91
3439,3439,36,2.1050412528036486,2.2849226684822543,121
3440,3440,30,1.1466969694002724,0.42026304331878317,113
3441,3441,45,0.02387721383474727,0.8331081321130104,145
3442,3442,39,0.06410786388008935,1.2382445278216623,89
3443,3443,42,0.479791129213591,1.021511080607363,89
3444,3444,36,0.040291811167649454,0.14076203992102054,98
3445,3445,34,2.440479191352433,0.6817675891284056,116
3446,3446,38,0.012233708844439186,0.6303460435353463,100
3447,3447,44,0.032677214686013506,0.20058949734956247,86
3448,3448,34,1.9993226978371146,0.28759805962330937,91
3449,3449,39,2.8435967759664766,0.9232888576263065,120
3450,3450,33,0.08967060285371972,0.2235135346851424,83
3451,3451,49,0.007565771800480236,0.44702489549600843,113
3452,3452,34,3.596030782160765,0.4970759449294688,147
3453,3453,37,2.4951986459338547,0.35616025097575216,75
3454,3454,31,0.256744022357975,0.9154920106980202,131
3455,3455,59,0.029565869049003924,1.4318954000819524,84
3456,3456,63,1.0850028836828738,1.062286344766785,126
3457,3457,51,0.05653270439356737,0.36605096810678733,125
3458,3458,54,0.1065937774211104,2.0213101667642874,146
3459,3459,47,0.4508607806844501,1.073687801647117,114
3460,3460,61,0.9939060041150876,4.885746003359314,133
3461,3461,33,0.8488559762316719,0.8080194491437759,122
3462,3462,54,0.494097531090559,1.22701811391303,98
3463,3463,43,0.502617225569227,0.294858203735351,83
3464,3464,29,0.4022388972080615,0.4870088839512217,149
3465,3465,35,0.28037475528650896,4.709452803758553,126
3466,3466,39,1.3211627157246577,1.8247907417090063,112
3467,3467,47,0.0758386635242686,0.7905064034339279,135
3468,3468,56,1.5954957362324893,2.0823522890295894,92
3469,3469,43,0.1429873381710405,0.9528281643521128,103
3470,3470,28,0.2485703646959217,0.11406434940037503,135
3471,3471,57,0.11677556558500703,1.9258066039130073,83
3472,3472,47,1.5916209543680948,0.8845251347600372,118
3473,3473,39,0.6619561288537007,0.43456853317633354,106
3474,3474,43,0.5254660803812032,0.9087042990365357,141
3475,3475,30,0.9070610835076895,1.338984197677076,133
3476,3476,34,0.4194761375484806,1.650140443659673,136
3477,3477,62,1.61944511908342,3.686752551169807,105
3478,3478,36,0.8428732296917827,0.9138657722191961,115
3479,3479,38,0.9394086592353106,0.03690664640399056,113
3480,3480,33,1.4138371938833578,0.44854103108678334,115
3481,3481,41,0.25403625551936915,1.0326464375060378,149
3482,3482,47,0.2596053044720259,0.2739671813067331,79
3483,3483,20,0.6592373245221664,0.8788457678056145,119
3484,3484,30,0.21743098158807875,0.5297983399135539,100
3485,3485,29,1.0407907027285834,0.19413366226490725,113
3486,3486,23,1.4024973779900178,0.30799445231317896,136
3487,3487,58,0.12281855349714293,2.0971332055897465,141
3488,3488,58,0.6506622606490398,0.08175299686125832,121
3489,3489,25,1.6341483178793297,0.967013336038855,126
3490,3490,56,0.2680885203573445,0.14632667163585567,76
3491,3491,49,0.7794837296201153,0.7586082978060177,143
3492,3492,25,0.4719827151788353,2.6391622758364326,89
3493,3493,44,0.08352043163768742,1.7668368907274656,134
3494,3494,28,0.40295119173633875,0.48339428790250316,99
3495,3495,47,1.1683049265615026,4.329571249032317,75
3496,3496,32,1.547202105422426,2.157954428175539,83
3497,3497,60,0.586018801107619,1.0852524796751368,112
3498,3498,53,1.2821275582107579,0.6339022037882711,103
3499,3499,43,0.827324648348388,0.14617625407932772,101
3500,3500,35,1.2735914227148015,0.45683515271036856,89
3501,3501,46,0.028987488130069586,1.0513513712836389,148
3502,3502,31,1.1120970599706954,0.15260897734047765,138
3503,3503,20,0.10258037763207449,0.6359745326138808,122
3504,3504,24,2.7643309273482264,0.6700176578192724,116
3505,3505,39,1.0995142363890782,1.5601394262414843,105
3506,3506,52,2.1166406425863107,0.7203712095809167,108
3507,3507,40,0.03670565482614984,1.5042719811857193,118
3508,3508,27,0.2259608879381768,1.8618523458619334,79
3509,3509,42,0.31691808795809945,1.3285270251540122,125
3510,3510,35,0.3171689111966749,0.43194028726230105,124
3511,3511,59,2.5306214344021747,0.05226214907972866,113
3512,3512,34,0.8300939982345052,0.06417254281857139,91
3513,3513,61,1.6366131953194238,0.6475099247078958,82
3514,3514,23,2.2621551919137834,0.40871506333052965,142
3515,3515,49,0.5508746785668336,0.6155988172181179,98
3516,3516,20,3.4498131767569107,0.46204174840782003,80
3517,3517,34,0.025695404640016014,2.3113688139787727,99
3518,3518,34,0.5145220186387925,0.1748688609383928,129
3519,3519,52,1.556683849265269,0.5698876659349678,104
3520,3520,50,0.36487320037788973,3.6430316733823727,136
3521,3521,31,0.03676970848959982,1.2224821004935624,83
3522,3522,36,0.8475561093379563,0.7843342321970673,97
3523,3523,30,2.2542095545514242,1.0391899619075033,76
3524,3524,56,2.3898176147144894,1.7456042825505071,80
3525,3525,64,0.2017277347284671,0.07079181610728041,138
3526,3526,41,0.23633897602907414,1.4766469729301845,103
3527,3527,41,0.020499318397223215,1.93180640964369,98
3528,3528,25,0.07147589706530638,0.20395532244953116,128
3529,3529,40,1.4953586667286247,0.289349924687147,124
3530,3530,31,0.43962804214332923,0.4876109181399112,95
3531,3531,62,3.9066311943936736,2.0779242614926594,80
3532,3532,45,0.03943554008455598,0.4717563832510477,85
3533,3533,35,0.19443564651460687,1.3760793620823644,114
3534,3534,35,3.496177427599579,0.10778111129092686,93
3535,3535,52,0.14165658696310712,1.0430707854212176,141
3536,3536,59,2.971612455625995,0.25586956448401815,147
3537,3537,25,0.04353347598994913,0.9680563347954022,102
3538,3538,51,0.43312380941592465,1.4187329947721015,147
3539,3539,23,0.1869975699303284,0.3754877364164029,138
3540,3540,56,1.1536137990408786,1.818775131148053,97
3541,3541,27,0.36678685459530697,0.7318562424202357,93
3542,3542,58,1.0650588686972502,0.24297593159543873,110
3543,3543,52,0.4637835197992858,2.3888062678796147,124
3544,3544,43,0.5820339124611035,3.788377904781789,92
3545,3545,59,1.5160717617559567,0.23804080172505815,105
3546,3546,31,0.7556626019605173,0.2448500901853885,140
3547,3547,62,0.5944153846210551,0.46910394711507375,85
3548,3548,50,0.6858389304229177,0.05327969859880105,90
3549,3549,45,0.7853565499420726,0.3404361343253865,118
3550,3550,32,0.31432539098360135,0.6792110723811238,89
3551,3551,31,0.9776644718892097,2.761509381327074,146
3552,3552,49,0.5393396418410088,1.178859730651246,91
3553,3553,24,0.21415566825880572,0.2257348852416516,94
3554,3554,58,0.6719770577680363,0.6542091627497686,79
3555,3555,51,1.2619775675903155,1.536731006192537,141
3556,3556,48,2.768267652270721,0.8752188842023776,127
3557,3557,28,0.2656352963369651,0.1671455429510598,122
3558,3558,44,1.5979309060119056,0.19541817236963518,89
3559,3559,40,0.20361273540521155,2.014665419014614,99
3560,3560,25,0.019546264508380626,0.16071721868125133,127
3561,3561,39,0.1555146829179144,2.0102148713483867,105
3562,3562,61,1.1664570502707903,1.5216205746737865,145
3563,3563,53,1.1769169974706715,1.918461951561405,87
3564,3564,38,0.39249042352287494,0.49396223888302226,92
3565,3565,20,0.806358576900625,1.825093475764128,81
3566,3566,62,0.13881300679160036,1.3985566411797294,105
3567,3567,28,0.6172152966502776,0.4099434716994373,86
3568,3568,31,0.16596665755489734,0.219075935876843,143
3569,3569,34,0.5766035303830572,2.290173816899134,96
3570,3570,43,3.0374294145022662,2.0445702558942926,131
3571,3571,45,0.8136967531663608,0.22185480902424315,104
3572,3572,40,0.26727211241995436,0.02930575040949657,142
3573,3573,30,0.08245762044075385,1.9104954422472433,147
3574,3574,50,0.2013978005965301,0.003581005378309879,79
3575,3575,64,2.877083253426079,0.2264322330578076,123
3576,3576,33,2.0856132503617295,0.6694342412825969,147
3577,3577,61,2.0201811075598486,0.563146476546145,133
3578,3578,63,0.26375825913446244,0.2276727665266367,143
3579,3579,59,1.2163865677337515,1.2986087545462548,143
3580,3580,59,0.046221197012049325,1.3328174991078467,119
3581,3581,34,1.3983547351692174,0.05175515591993762,76
3582,3582,41,1.433742581042473,0.7621143702720101,106
3583,3583,21,0.45227337646220134,0.28550104749180205,128
3584,3584,36,0.8493591398867291,0.43271679040924577,76
3585,3585,64,0.009028123747280284,1.3047835874164775,78
3586,3586,49,0.43296276210090984,1.3164079509011681,89
3587,3587,40,0.6309200677783412,1.7504678595001317,117
3588,3588,36,0.2915311780041497,0.3493899553364476,135
3589,3589,43,0.19183863248200603,0.8484500580194483,92
3590,3590,35,1.9205531051850382,0.6616528085764556,128
3591,3591,63,0.4119155684569271,0.003139966652079658,111
3592,3592,45,0.3205912593219429,1.4971867467712459,131
3593,3593,59,2.3402717845793855,0.5103444369811504,117
3594,3594,58,0.3165944079183884,0.36115349803710023,111
